"STATION","NAME","DATE","AWND","AWND_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-09-12","7.61",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"84",",,0","46",",,0",,,,,"14.1",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-09-13","6.26",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"89",",,0","52",",,0",,,,,"14.1",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-09-14","8.72",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"91",",,0","52",",,0",,,,,"17.9",",,X","23.0",",,X","    1",",,0",,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-09-15","8.50",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"84",",,0","51",",,0",,,,,"21.0",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-09-16","8.95",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"89",",,0","49",",,0",,,,,"23.0",",,X","29.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-09-17","7.38",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"87",",,0","51",",,0",,,,,"16.1",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-09-18","8.05",",,W","0.02",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"69",",,0","47",",,0",,,,,"16.1",",,X","19.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-09-19","9.84",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"96",",,0","41",",,0",,,,,"23.9",",,X","31.1",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-09-20","11.41",",,W","0.01",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"94",",,0","55",",,0",,,,,"30.0",",,X","42.9",",,X","    1",",,0",,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-09-21","9.62",",,W","0.00","T,,0,2400",,,"0.0",",,0","0.0",",,0",,,"81",",,0","50",",,0",,,,,"21.0",",,X","25.9",",,X","    1",",,0",,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-09-22","7.61",",,W","0.03",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"82",",,0","52",",,0",,,,,"17.0",",,X","21.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-09-23","10.74",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"79",",,0","50",",,0",,,,,"23.0",",,X","30.0",",,X","    1",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-09-24","7.83",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"83",",,0","48",",,0",,,,,"17.9",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-09-25","6.71",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"79",",,0","43",",,0",,,,,"15.0",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-09-26","8.50",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"90",",,0","51",",,0",,,,,"15.0",",,X","31.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-09-27","10.96",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"84",",,0","52",",,0",,,,,"28.0",",,X","34.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-09-28","7.61",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"92",",,0","51",",,0",,,,,"17.9",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-09-29","14.09",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"82",",,0","51",",,0",,,,,"30.0",",,X","36.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-09-30","7.61",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"80",",,0","44",",,0",,,,,"19.9",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-10-01","8.50",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"81",",,0","53",",,0",,,,,"17.0",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-10-02","8.28",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"75",",,0","42",",,0",,,,,"19.9",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-10-03","6.49",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"85",",,0","44",",,0",,,,,"19.9",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-10-04","8.05",",,W","0.00","T,,0,2400",,,"0.0",",,0","0.0",",,0",,,"84",",,0","48",",,0",,,,,"25.9",",,X","34.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-10-05","8.05",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"83",",,0","52",",,0",,,,,"16.1",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-10-06","7.61",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"67",",,0","50",",,0",,,,,"17.0",",,X","25.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-10-07","11.63",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"84",",,0","49",",,0",,,,,"21.9",",,X","28.0",",,X",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-10-08","10.07",",,W","0.00","T,,0,2400",,,"0.0",",,0","0.0",",,0",,,"74",",,0","44",",,0",,,,,"31.1",",,X","38.9",",,X","    1",",,0",,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-10-09","12.75",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"68",",,0","44",",,0",,,,,"25.9",",,X","38.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-10-10","7.61",",,W","0.14",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"57",",,0","46",",,0",,,,,"32.0",",,X","42.9",",,X",,,,,,,,,"    1",",,0",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-10-11","6.04",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"68",",,0","45",",,0",,,,,"15.0",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-10-12","7.83",",,W","0.34",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"56",",,0","41",",,0",,,,,"21.0",",,X","25.1",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-10-13","6.71",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"68",",,0","39",",,0",,,,,"14.1",",,X","16.1",",,X",,,,,,,,,,,,,"    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-10-14","8.72",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"77",",,0","43",",,0",,,,,"15.0",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-10-15","7.38",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"81",",,0","47",",,0",,,,,"16.1",",,X","25.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-10-16","7.83",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"66",",,0","38",",,0",,,,,"15.0",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-10-17","7.61",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"77",",,0","40",",,0",,,,,"21.0",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-10-18","6.26",",,W","0.00","T,,0,2400",,,"0.0",",,0","0.0",",,0",,,"58",",,0","40",",,0",,,,,"16.1",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-10-19","8.05",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"68",",,0","37",",,0",,,,,"15.0",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-10-20","7.61",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"72",",,0","39",",,0",,,,,"15.0",",,X","17.0",",,X",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-10-21","10.74",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"74",",,0","39",",,0",,,,,"21.0",",,X","29.1",",,X",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-10-22","7.16",",,W","0.02",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"60",",,0","43",",,0",,,,,"21.0",",,X","25.1",",,X","    1",",,0",,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-10-23","6.71",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"63",",,0","39",",,0",,,,,"16.1",",,X","21.9",",,X","    1",",,X","    1",",,X",,,,,,,,,"    1",",,0","    1",",,X",,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-10-24","8.72",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"68",",,0","37",",,0",,,,,"25.1",",,X","31.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-10-25","14.99",",,W","0.04",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"61",",,0","36",",,0",,,,,"40.9",",,X","51.0",",,X",,,,,,,,,"    1",",,0",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-10-26","22.15",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"51",",,0","35",",,0",,,,,"34.9",",,X","42.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-10-27","11.41",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"52",",,0","22",",,0",,,,,"21.9",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-10-28","6.71",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"66",",,0","20",",,0",,,,,"14.1",",,X","16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-10-29","8.05",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"79",",,0","37",",,0",,,,,"15.0",",,X","19.9",",,X",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-10-30","15.66",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"75",",,0","42",",,0",,,,,"31.1",",,X","40.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-10-31","6.26",",,W","0.00","T,,0,2400",,,"0.0",",,0","0.0",",,0",,,"62",",,0","37",",,0",,,,,"16.1",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-11-01","7.61",",,W","0.08",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"60",",,0","34",",,0",,,,,"21.0",",,X","29.1",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-11-02","8.50",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"68",",,0","33",",,0",,,,,"17.9",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-11-03","6.49",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"60",",,0","35",",,0",,,,,"17.0",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-11-04","6.49",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"59",",,0","27",",,0",,,,,"14.1",",,X","15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-11-05","10.07",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"74",",,0","35",",,0",,,,,"21.9",",,X","28.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-11-06","10.74",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"77",",,0","46",",,0",,,,,"19.9",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-11-07","10.96",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"70",",,0","39",",,0",,,,,"30.0",",,X","38.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-11-08","9.62",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"75",",,0","32",",,0",,,,,"21.9",",,X","32.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-11-09","11.41",",,W","0.15",",,0,2400",,,"0.0","T,,0","0.0",",,0",,,"58",",,0","26",",,0",,,,,"30.0",",,X","36.0",",,X","    1",",,W","    1",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,"    1",",,X",,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-11-10","6.71",",,W","0.00","T,,0,2400",,,"0.0","T,,0","0.0","T,,0",,,"44",",,0","20",",,0",,,,,"13.0",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,"    1",",,X",,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-11-11","7.16",",,W","0.00","T,,0,2400",,,"0.0","T,,0","0.0","T,,0",,,"34",",,0","25",",,0",,,,,"17.9",",,X","21.0",",,X","    1",",,W","    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,"    1",",,0",,,"    1",",,X",,,"    1",",,X"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-11-12","5.82",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0","T,,0",,,"44",",,0","19",",,0",,,,,"13.0",",,X","16.1",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-11-13","7.61",",,W","0.00","T,,0,2400",,,"0.0","T,,0","0.0",",,0",,,"43",",,0","21",",,0",,,,,"21.9",",,X","25.1",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-11-14","8.95",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"45",",,0","20",",,0",,,,,"15.0",",,X","19.9",",,X","    1",",,W","    1",",,X",,,,,,,,,,,"    1",",,W","    1",",,0",,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-11-15","6.93",",,W","0.09",",,0,2400",,,"1.5",",,0","0.0",",,0",,,"44",",,0","29",",,0",,,,,"16.1",",,X","23.0",",,X","    1",",,X","    1",",,X",,,,,,,,,,,"    1",",,X","    1",",,0",,,,,,,,,,,"    1",",,0",,,"    1",",,X",,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-11-16","16.11",",,W","0.15",",,0,2400",,,"0.0","T,,0","0.0",",,0",,,"60",",,0","30",",,0",,,,,"45.0",",,X","55.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,"    1",",,X",,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-11-17","11.41",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"36",",,0","23",",,0",,,,,"23.9",",,X","29.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-11-18","9.84",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"62",",,0","27",",,0",,,,,"21.9",",,X","30.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-11-19","8.50",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"59",",,0","25",",,0",,,,,"17.0",",,X","19.9",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-11-20","4.47",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"37",",,0","21",",,0",,,,,"16.1",",,X","21.0",",,X","    1",",,W","    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-11-21","10.51",",,W","0.02",",,0,2400",,,"0.0","T,,0","0.0","T,,0",,,"54",",,0","22",",,0",,,,,"23.9",",,X","28.0",",,X","    1",",,X","    1",",,X",,,,,,,,,,,"    1",",,W","    1",",,0",,,,,,,,,,,"    1",",,0",,,"    1",",,X",,,"    1",",,X"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-11-22","11.86",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0","T,,0",,,"43",",,0","20",",,0",,,,,"33.1",",,X","34.0",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-11-23","14.32",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"54",",,0","17",",,0",,,,,"28.0",",,X","34.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-11-24","11.63",",,W","0.00","T,,0,2400",,,"0.0","T,,0","0.0",",,0",,,"41",",,0","6",",,0",,,,,"25.1",",,X","34.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,"    1",",,X",,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-11-25","8.28",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"40",",,0","4",",,0",,,,,"19.9",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-11-26","7.16",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"51",",,0","11",",,0",,,,,"23.9",",,X","30.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-11-27","8.95",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"56",",,0","21",",,0",,,,,"14.1",",,Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-11-28","11.18",",,W","0.00","T,,0,2400",,,"0.0","T,,0","0.0",",,0",,,"55",",,0","26",",,0",,,,,"30.0",",,X","36.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-11-29","20.13",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0","T,,0",,,"31",",,0","17",",,0",,,,,"38.0",",,X","47.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-11-30","10.96",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"43",",,0","8",",,0",,,,,"23.9",",,X","31.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-12-01","8.50",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"58",",,0","21",",,0",,,,,"25.9",",,X","32.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-12-02","8.05",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"59",",,0","25",",,0",,,,,"17.0",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-12-03","13.20",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"69",",,0","26",",,0",,,,,"30.0",",,X","38.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2010-12-04","8.50",",,W","0.00",",,0,2400",,,"0.0",",,0","0.0",",,0",,,"44",",,0","17",",,0",,,,,"15.0",",,Z","21.0",",,Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
